Name	Resp.	WhiteNoise	time offset	EL	XEL	Frequency
A_08_8850	1.0	0.0	0.0	-0.0182	0.033	1219.0
A_08_8920	1.0	0.0	0.0	0.0	0.033	1219.0
A_08_9080	1.0	0.0	0.0	0.0182	0.033	1219.0
A_08_9131	1.0	0.0	0.0	0.0364	0.033	1219.0
A_08_9198	1.0	0.0	0.0	0.0546	0.033	1219.0
A_08_9250	1.0	0.0	0.0	0.0728	0.033	1219.0
A_08_9495	1.0	0.0	0.0	-0.091	0.033	1223.0
A_08_9577	1.0	0.0	0.0	-0.0728	0.033	1223.0
A_08_9607	1.0	0.0	0.0	-0.0546	0.033	1223.0
A_08_9622	1.0	0.0	0.0	-0.0364	0.033	1223.0
A_08_9647	1.0	0.0	0.0	-0.0182	0.033	1223.0
A_08_9726	1.0	0.0	0.0	0.0	0.033	1223.0
A_08_9764	1.0	0.0	0.0	0.0182	0.033	1223.0
A_08_9783	1.0	0.0	0.0	0.0364	0.033	1223.0
A_08_9966	1.0	0.0	0.0	0.0546	0.033	1223.0
A_08_9995	1.0	0.0	0.0	0.0728	0.033	1223.0
